id;video_id;youtube_id;artist_id;artist_name;sond_id;song_title;key;sentence_id;gapped_sent;node_name;group_name;game_name;start_time;end_time;duration;adults_only;offset
7235;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100807;It __ like a perfect night to dress up like hipsters;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;2880;9020;6140;0;0
7236;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100809;It __ like a perfect night for breakfast at midnight;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;13390;17890;4500;0;0
7237;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feeling;100816;I don't know about you but I'm __ 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;41410;45860;4450;0;0
7238;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100817;Everything will be alright, if you __ me next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;45860;50430;4570;0;0
7239;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100819;Everything will be alright, if we just __ dancing like we're 22, 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;55220;68970;13750;0;0
7240;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;seems;100820;It __ like one of those nights;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;68970;71360;2390;0;0
7241;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;seems;100822;It __ like one of those nights;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;77980;80320;2340;0;0
7242;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;sleeping;100823;We ditch the whole scene and end up dreaming instead of __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;80320;89020;8700;0;0
7243;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feeling;100828;I don't know about you but I'm __ 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;106020;110880;4860;0;0
7244;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100829;Everything will be alright if you __ me next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;110880;115280;4400;0;0
7245;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100831;Everything will be alright if we just __ dancing like we're 22, 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;120160;132370;12210;0;0
7246;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100833;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;142540;145190;2650;0;0
7247;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100835;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;147540;149760;2220;0;0
7248;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;sleeping;100836;We won't be __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;149760;152150;2390;0;0
7249;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100837;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;152150;154290;2140;0;0
7250;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feeling;100839;I don't know about you but I'm __ 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;170450;175320;4870;0;0
7251;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100840;Everything will be alright if you __ me next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;175320;179910;4590;0;0
7252;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;keep;100842;Everything will be alright if we just __ dancing like we're 22, 22, 22, 22;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;184280;207360;23080;0;0
7253;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100844;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;207360;210030;2670;0;0
7254;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100846;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;212070;214560;2490;0;0
7255;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;sleeping;100847;We won't be __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;214560;216500;1940;0;0
7256;617;AgFeZr5ptV8;2973;Christina Aguilera;1917;22;feels;100848;(It __ like one of those nights);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;216500;219200;2700;0;0
7257;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;feeling;101995;Are you somewhere __ lonely;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;37880;42650;4770;0;0
7258;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;need;102002;And the dreams you left behind you didn't __ them;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;68190;72850;4660;0;0
7259;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;asleep;102006;Like the way it felt to fall __ next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;86970;91730;4760;0;0
7260;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;feel;102010;I'll admit I like to see them, I'll admit I __ alone;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;106170;110780;4610;0;0
7261;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;keep;102011;And all my friends __ asking why I'm not around;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;110780;115560;4780;0;0
7262;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;seen;102013;It's hard to hear your name when I haven't __ you in so long;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;120150;124670;4520;0;0
7263;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;need;102019;And the dreams you left behind you didn't __ them;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;145940;150580;4640;0;0
7264;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;asleep;102023;Like the way it felt to fall __ next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;164640;169300;4660;0;0
7265;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;need;102032;And the dreams you left behind you didn't __ them;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;202260;206990;4730;0;0
7266;641;DCCJCILiX3o;2973;Christina Aguilera;1938;Amnesia;asleep;102036;Like the way it felt to fall __ next to you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;221110;225680;4570;0;0
7267;616;AbPED9bisSc;2442;One Direction;1942;Live While We'Re Young;keep;102200;We'll __ doing what we do;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;29970;33310;3340;0;0
7268;640;lC4-o8rmFOw;2973;Christina Aguilera;1943;Firework;been;102287;And it's always __ inside of  you, you, you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;105980;109690;3710;0;0
7282;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;feel;106737;She don't __ the same about us in her bones;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;36980;42690;5710;0;0
7283;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;seems;106738;It __ to me that when I die;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;42690;45300;2610;0;0
7284;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;feet;106742;The ground beneath my __ is open wide;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;54410;58290;3880;0;0
7285;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;been;106743;The way that I've __ holding on too tight;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;58290;62310;4020;0;0
7286;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;between;106744;With nothing in __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;62310;66900;4590;0;0
7287;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;keep;106747;I drive all night to __ her warm and time;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;70560;76570;6010;0;0
7288;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;feet;106763;The fire beneath my __ is burning bright;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;133530;137190;3660;0;0
7289;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;been;106764;The way that I've __ holding on so tight;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;137190;141310;4120;0;0
7290;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;between;106765;With nothing in __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;141310;146170;4860;0;0
7291;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;keep;106768;I drive all night to __ her warm and time;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;150000;156390;6390;0;0
7292;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;been;106774;And I've __ waiting for this time to come around;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;177980;185620;7640;0;0
7293;1;W-TE_Ys4iwM;2442;One Direction;2044;Story Of My Life;keep;106780;To __ her warm and time;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;199760;203640;3880;0;0
7294;607;Gqm873UWUdw;2442;One Direction;2045;Moments;feel;106823;I wanna __ your love;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;13440;16219;2779;0;0
7295;607;Gqm873UWUdw;2442;One Direction;2045;Moments;seen;106846;Don't wanna be __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;102940;105940;3000;0;0
7296;607;Gqm873UWUdw;2442;One Direction;2045;Moments;street;106868;Playing games in the __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;188700;190310;1610;0;0
7297;607;Gqm873UWUdw;2442;One Direction;2045;Moments;feet;106869;Kicking balls at my __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;190310;191770;1460;0;0
7298;607;Gqm873UWUdw;2442;One Direction;2045;Moments;feel;106874;As I __ myself fall;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;198110;199940;1830;0;0
7299;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;meet;106890;Nice to __ you, where you been?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;8130;10730;2600;0;0
7300;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;been;106890;Nice to meet you, where you __?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;8130;10730;2600;0;0
7301;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;weekend;106904;I can make the bad guys good for a __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;44940;47830;2890;0;0
7302;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;queen;106927;You're the king baby I'm your __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;100750;103190;2440;0;0
7303;608;e-ORhEE9VVg;2448;Taylor Swift;2046;Blank Space;Keep;106934;__ you second guessing like;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;120740;122810;2070;0;0
7314;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;queen;107253;She be my __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;111990;113410;1420;0;0
7314;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;queen;107253;She be my __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;111990;113410;1420;0;0
7315;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;sixteen;107254;Since we were __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;113410;115040;1630;0;0
7315;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;sixteen;107254;Since we were __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;113410;115040;1630;0;0
7316;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;seen;107449;'I've __ your work';Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;47520;50930;3410;0;0
7316;613;UpsKGvPjAgw;2442;One Direction;2052;Steal My Girl;seen;107449;'I've __ your work';Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;47520;50930;3410;0;0
7317;614;g3o2TfrULck;2442;One Direction;2054;I Would;Been;107389;__ dreaming about you a lot;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;11850;15660;3810;0;0
7318;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107398;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;46320;49490;3170;0;0
7319;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107402;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;61420;64690;3270;0;0
7320;614;g3o2TfrULck;2442;One Direction;2054;I Would;feels;107408;It __ like I'm constantly playing;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;84180;87710;3530;0;0
7321;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107414;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;106990;110290;3300;0;0
7322;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107418;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;122430;125360;2930;0;0
7323;614;g3o2TfrULck;2442;One Direction;2054;I Would;need;107424;Would he __ you?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;142960;144820;1860;0;0
7324;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107428;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;156310;159580;3270;0;0
7325;614;g3o2TfrULck;2442;One Direction;2054;I Would;need;107434;Would he __ you? (Would he need you?);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;175520;177460;1940;0;0
7326;614;g3o2TfrULck;2442;One Direction;2054;I Would;need;107434;Would he need you? (Would he __ you?);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;175520;177460;1940;0;0
7327;614;g3o2TfrULck;2442;One Direction;2054;I Would;feeling;107438;Would he hold you when you're __ low?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;188710;191880;3170;0;0
7328;618;Zlot0i3Zykw;2448;Taylor Swift;2056;Red;street;107465;Loving him is like driving a new Maserati down a dead end __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;14530;23250;8720;0;0
7329;618;Zlot0i3Zykw;2448;Taylor Swift;2056;Red;street;107505;His love was like driving a new Maserati down a dead-end __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;214310;33020;-181290;0;0
7331;622;TtCXUFImZYE;2957;Frozen;2058;Love Is An Open Door;been;107580;All my life has __ a series of doors in my face;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;32170;36920;4750;0;0
7332;622;TtCXUFImZYE;2957;Frozen;2058;Love Is An Open Door;been;107583;I've __ searching my whole life to find my own place;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;42270;46310;4040;0;0
7333;622;TtCXUFImZYE;2957;Frozen;2058;Love Is An Open Door;feel;107605;We don't have to __ it any more;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;109100;112440;3340;0;0
7334;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;feet;107621;Wanna dance until my __ can't feel the ground;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;40840;44400;3560;0;0
7335;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;feel;107621;Wanna dance until my feet can't __ the ground;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;40840;44400;3560;0;0
7336;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;feel;107622;(Can't __ the ground);Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;44400;46150;1750;0;0
7337;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;feel;107628;What you __ when you ride it home;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;63050;68070;5020;0;0
7338;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;need;107636;Don't __ anything but that;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;97450;100270;2820;0;0
7339;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;need;107639;I don't __ to go that far;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;108360;110860;2500;0;0
7340;624;zAwpV2f4Wok;2555;Jonas Brothers;2059;Play My Music;feel;107642;What you __ when you're on a roll;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;122320;152830;30510;0;0
7344;626;0bGjlvukgHU;2960;The Lion King;2061;I Just Can'T Wait To Be King;need;107809;Kings don't __ advice;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;126910;128759;1849;0;0
7345;626;0bGjlvukgHU;2960;The Lion King;2061;I Just Can'T Wait To Be King;seen;107872;Well, I've never __ a king of beasts;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;73430;76000;2570;0;0
7346;626;0bGjlvukgHU;2960;The Lion King;2061;I Just Can'T Wait To Be King;seeds;107898;'Little __ of romance blossoming in the savannah';Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;17130;20200;3070;0;0
7347;626;0bGjlvukgHU;2960;The Lion King;2061;I Just Can'T Wait To Be King;indeed;107915;'I'm afraid you're shaping up to be a pretty pathetic king __';Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;62310;66110;3800;0;0
7348;627;8EYVepDBAC0;2963;Hercules;2062;Go The Distance;cheer;107922;Where the crowds will __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;15170;17710;2540;0;0
7349;627;8EYVepDBAC0;2963;Hercules;2062;Go The Distance;keeps;107924;And a voice __ saying;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;20170;22950;2780;0;0
7350;627;8EYVepDBAC0;2963;Hercules;2062;Go The Distance;feel;107933;To __ like I belong;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;47030;75510;28480;0;0
7351;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Been;108054;__ there for each other;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;43970;45320;1350;0;0
7352;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Feel;108059;__ the rhythm of the drums;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;57480;59990;2510;0;0
7353;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Been;108074;__ there for each other;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;96180;97680;1500;0;0
7354;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Feel;108079;__ the rhythm of the drums;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;109950;112320;2370;0;0
7355;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Feel;108109;__ the rhythm of the drums ;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;186740;189270;2530;0;0
7356;629;Axv3bGOawx0;3079;High School Musical 2;2064;All For One;Feel;108114;__ the rhythm of the drums;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;207970;210580;2610;0;0
7357;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;keep;108179;And I can't __ this smile off my face;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;61560;66060;4500;0;0
7358;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;seeing;108180;'Cause there's nothing like __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;66060;68400;2340;0;0
7359;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;between;108182;No matter what the distance __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;70780;75210;4430;0;0
7360;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;sleep;108192;And to __ under the stars;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;94250;96660;2410;0;0
7361;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;keeping;108194;With the moon __ watch over me;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;99160;103710;4550;0;0
7362;630;RU8aKj8t7gM;3080;Phil Collins;2065;On My Way;feeling;108197;And the __ of the wind in your face can lift your heart;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;113010;120020;7010;0;0
7363;631;25QyCxVkXwQ;2624;Elton John;2066;Can You Feel The Love Tonight;sweet;108127;The __ caress of twilight;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;11460;14950;3490;0;0
7364;631;25QyCxVkXwQ;2624;Elton John;2066;Can You Feel The Love Tonight;feel;108132;Can you __ the love tonight?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;32619;38680;6061;0;0
7365;631;25QyCxVkXwQ;2624;Elton John;2066;Can You Feel The Love Tonight;feel;108145;Can you __ the love tonight?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;84770;90860;6090;0;0
7366;631;25QyCxVkXwQ;2624;Elton John;2066;Can You Feel The Love Tonight;feel;108149;Can you __ the love tonight?;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;109960;116440;6480;0;0
7367;631;25QyCxVkXwQ;2624;Elton John;2066;Can You Feel The Love Tonight;need;108150;You __n't look too far;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;116440;122790;6350;0;0
7368;632;BV77nWMQgJI;3081;Aladdin;2067;A Whole New World;feeling;108252;Indescribable __;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;84300;88090;3790;0;0
7369;634;vLkp_Dx6VdI;3082;Mary Poppins;2068;A Spoonful Of Sugar;Cheeky;108314;'__';Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;185810;189830;4020;0;0
7372;636;gyzuft-Rv_A;2654;Bryan Adams;2070;Here I Am;been;108391;I've __ waiting for you, here I am;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;55110;69040;13930;0;0
7373;636;gyzuft-Rv_A;2654;Bryan Adams;2070;Here I Am;been;108400;I've __ waiting for you, here I am;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;115510;127490;11980;0;0
7374;636;gyzuft-Rv_A;2654;Bryan Adams;2070;Here I Am;feeling;108409;It's alive, with the __ of young hearts;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;191200;195690;4490;0;0
7375;636;gyzuft-Rv_A;2654;Bryan Adams;2070;Here I Am;been;108411;I've __ waiting for you;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;200890;205500;4610;0;0
7376;636;gyzuft-Rv_A;2654;Bryan Adams;2070;Here I Am;been;108415;I've __ waiting for you, here I am;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;220010;231410;11400;0;0
7377;638;78-bUVSiJMA;3084;Phineas And Ferb;2072;Today Is Gonna Be A Great Day;canteen;108496;And __ full of soda, grab a beach towel here we go;Feature_Has_Phoneme_Iy_Spelled_Ee;sounds_ih_iy;sounds_ih_iy;136430;142460;6030;0;0
